datetime;date;year;month;day;hour;weekday;price
2024-12-02 06:00:00;2024/12/02;2024;12;2;6;0;0.261
2024-12-02 07:00:00;2024/12/02;2024;12;2;7;0;0.358
2024-12-02 08:00:00;2024/12/02;2024;12;2;8;0;0.442
2024-12-02 09:00:00;2024/12/02;2024;12;2;9;0;0.435
2024-12-02 10:00:00;2024/12/02;2024;12;2;10;0;0.43
2024-12-02 11:00:00;2024/12/02;2024;12;2;11;0;0.443
2024-12-02 12:00:00;2024/12/02;2024;12;2;12;0;0.571
2024-12-02 13:00:00;2024/12/02;2024;12;2;13;0;0.586
2024-12-02 14:00:00;2024/12/02;2024;12;2;14;0;0.604
2024-12-02 15:00:00;2024/12/02;2024;12;2;15;0;0.633
2024-12-02 16:00:00;2024/12/02;2024;12;2;16;0;0.813
2024-12-02 17:00:00;2024/12/02;2024;12;2;17;0;3.189
2024-12-02 18:00:00;2024/12/02;2024;12;2;18;0;4.286
2024-12-02 19:00:00;2024/12/02;2024;12;2;19;0;5.01
2024-12-02 20:00:00;2024/12/02;2024;12;2;20;0;4.595
2024-12-02 21:00:00;2024/12/02;2024;12;2;21;0;4.911
2024-12-02 22:00:00;2024/12/02;2024;12;2;22;0;4.157
2024-12-02 23:00:00;2024/12/02;2024;12;2;23;0;3.136
2024-12-03 00:00:00;2024/12/03;2024;12;3;0;1;3.012
2024-12-03 01:00:00;2024/12/03;2024;12;3;1;1;3.011
2024-12-03 02:00:00;2024/12/03;2024;12;3;2;1;1.117
2024-12-03 03:00:00;2024/12/03;2024;12;3;3;1;1.039
2024-12-03 04:00:00;2024/12/03;2024;12;3;4;1;2.377
2024-12-03 05:00:00;2024/12/03;2024;12;3;5;1;6.221
2024-12-03 06:00:00;2024/12/03;2024;12;3;6;1;8.488
2024-12-03 07:00:00;2024/12/03;2024;12;3;7;1;17.881
2024-12-03 08:00:00;2024/12/03;2024;12;3;8;1;19.452
2024-12-03 09:00:00;2024/12/03;2024;12;3;9;1;18.151
2024-12-03 10:00:00;2024/12/03;2024;12;3;10;1;16.008
2024-12-03 11:00:00;2024/12/03;2024;12;3;11;1;18.192
2024-12-03 12:00:00;2024/12/03;2024;12;3;12;1;15.679
2024-12-03 13:00:00;2024/12/03;2024;12;3;13;1;19.833
2024-12-03 14:00:00;2024/12/03;2024;12;3;14;1;15.051
2024-12-03 15:00:00;2024/12/03;2024;12;3;15;1;11.938
2024-12-03 16:00:00;2024/12/03;2024;12;3;16;1;12.201
2024-12-03 17:00:00;2024/12/03;2024;12;3;17;1;22.913
2024-12-03 18:00:00;2024/12/03;2024;12;3;18;1;21.181
2024-12-03 19:00:00;2024/12/03;2024;12;3;19;1;19.888
2024-12-03 20:00:00;2024/12/03;2024;12;3;20;1;15.682
2024-12-03 21:00:00;2024/12/03;2024;12;3;21;1;15.027
2024-12-03 22:00:00;2024/12/03;2024;12;3;22;1;10.374
2024-12-03 23:00:00;2024/12/03;2024;12;3;23;1;5.964
2024-12-04 00:00:00;2024/12/04;2024;12;4;0;2;4.457
2024-12-04 01:00:00;2024/12/04;2024;12;4;1;2;4.848
2024-12-04 02:00:00;2024/12/04;2024;12;4;2;2;5.161
2024-12-04 03:00:00;2024/12/04;2024;12;4;3;2;6.035
2024-12-04 04:00:00;2024/12/04;2024;12;4;4;2;7.373
2024-12-04 05:00:00;2024/12/04;2024;12;4;5;2;8.954
2024-12-04 06:00:00;2024/12/04;2024;12;4;6;2;17.294
2024-12-04 07:00:00;2024/12/04;2024;12;4;7;2;26.862
2024-12-04 08:00:00;2024/12/04;2024;12;4;8;2;34.235
2024-12-04 09:00:00;2024/12/04;2024;12;4;9;2;31.153
2024-12-04 10:00:00;2024/12/04;2024;12;4;10;2;27.143
2024-12-04 11:00:00;2024/12/04;2024;12;4;11;2;25.445
2024-12-04 12:00:00;2024/12/04;2024;12;4;12;2;25.907
2024-12-04 13:00:00;2024/12/04;2024;12;4;13;2;22.551
2024-12-04 14:00:00;2024/12/04;2024;12;4;14;2;20.405
2024-12-04 15:00:00;2024/12/04;2024;12;4;15;2;21.535
2024-12-04 16:00:00;2024/12/04;2024;12;4;16;2;21.525
2024-12-04 17:00:00;2024/12/04;2024;12;4;17;2;19.416
2024-12-04 18:00:00;2024/12/04;2024;12;4;18;2;17.593
2024-12-04 19:00:00;2024/12/04;2024;12;4;19;2;11.085
2024-12-04 20:00:00;2024/12/04;2024;12;4;20;2;9.943
2024-12-04 21:00:00;2024/12/04;2024;12;4;21;2;9.797
2024-12-04 22:00:00;2024/12/04;2024;12;4;22;2;5.96
2024-12-04 23:00:00;2024/12/04;2024;12;4;23;2;3.286
2024-12-05 00:00:00;2024/12/05;2024;12;5;0;3;5.647
2024-12-05 01:00:00;2024/12/05;2024;12;5;1;3;3.075
2024-12-05 02:00:00;2024/12/05;2024;12;5;2;3;0.803
2024-12-05 03:00:00;2024/12/05;2024;12;5;3;3;0.617
2024-12-05 04:00:00;2024/12/05;2024;12;5;4;3;0.802
2024-12-05 05:00:00;2024/12/05;2024;12;5;5;3;5.508
2024-12-05 06:00:00;2024/12/05;2024;12;5;6;3;10.424
2024-12-05 07:00:00;2024/12/05;2024;12;5;7;3;14.75
2024-12-05 08:00:00;2024/12/05;2024;12;5;8;3;15.686
2024-12-05 09:00:00;2024/12/05;2024;12;5;9;3;13.341
2024-12-05 10:00:00;2024/12/05;2024;12;5;10;3;12.259
2024-12-05 11:00:00;2024/12/05;2024;12;5;11;3;10.684
2024-12-05 12:00:00;2024/12/05;2024;12;5;12;3;10.041
2024-12-05 13:00:00;2024/12/05;2024;12;5;13;3;9.406
2024-12-05 14:00:00;2024/12/05;2024;12;5;14;3;8.342
2024-12-05 15:00:00;2024/12/05;2024;12;5;15;3;8.223
2024-12-05 16:00:00;2024/12/05;2024;12;5;16;3;8.052
2024-12-05 17:00:00;2024/12/05;2024;12;5;17;3;8.011
2024-12-05 18:00:00;2024/12/05;2024;12;5;18;3;6.526
2024-12-05 19:00:00;2024/12/05;2024;12;5;19;3;3.872
2024-12-05 20:00:00;2024/12/05;2024;12;5;20;3;1.62
2024-12-05 21:00:00;2024/12/05;2024;12;5;21;3;1.606
2024-12-05 22:00:00;2024/12/05;2024;12;5;22;3;3.135
2024-12-05 23:00:00;2024/12/05;2024;12;5;23;3;1.817
2024-12-06 00:00:00;2024/12/06;2024;12;6;0;4;1.236
2024-12-06 01:00:00;2024/12/06;2024;12;6;1;4;0.733
2024-12-06 02:00:00;2024/12/06;2024;12;6;2;4;0.62
2024-12-06 03:00:00;2024/12/06;2024;12;6;3;4;0.477
2024-12-06 04:00:00;2024/12/06;2024;12;6;4;4;0.621
2024-12-06 05:00:00;2024/12/06;2024;12;6;5;4;1.211
2024-12-06 06:00:00;2024/12/06;2024;12;6;6;4;1.491
2024-12-06 07:00:00;2024/12/06;2024;12;6;7;4;2.308
2024-12-06 08:00:00;2024/12/06;2024;12;6;8;4;2.878
2024-12-06 09:00:00;2024/12/06;2024;12;6;9;4;2.792
2024-12-06 10:00:00;2024/12/06;2024;12;6;10;4;3.392
2024-12-06 11:00:00;2024/12/06;2024;12;6;11;4;3.337
2024-12-06 12:00:00;2024/12/06;2024;12;6;12;4;3.665
2024-12-06 13:00:00;2024/12/06;2024;12;6;13;4;3.337
2024-12-06 14:00:00;2024/12/06;2024;12;6;14;4;3.884
2024-12-06 15:00:00;2024/12/06;2024;12;6;15;4;7.278
2024-12-06 16:00:00;2024/12/06;2024;12;6;16;4;4.393
2024-12-06 17:00:00;2024/12/06;2024;12;6;17;4;4.453
2024-12-06 18:00:00;2024/12/06;2024;12;6;18;4;2.23
2024-12-06 19:00:00;2024/12/06;2024;12;6;19;4;3.008
2024-12-06 20:00:00;2024/12/06;2024;12;6;20;4;2.805
2024-12-06 21:00:00;2024/12/06;2024;12;6;21;4;2.659
2024-12-06 22:00:00;2024/12/06;2024;12;6;22;4;0.702
2024-12-06 23:00:00;2024/12/06;2024;12;6;23;4;0.683
2024-12-07 00:00:00;2024/12/07;2024;12;7;0;5;0.638
2024-12-07 01:00:00;2024/12/07;2024;12;7;1;5;0.651
2024-12-07 02:00:00;2024/12/07;2024;12;7;2;5;0.663
2024-12-07 03:00:00;2024/12/07;2024;12;7;3;5;0.671
2024-12-07 04:00:00;2024/12/07;2024;12;7;4;5;0.778
2024-12-07 05:00:00;2024/12/07;2024;12;7;5;5;1.527
2024-12-07 06:00:00;2024/12/07;2024;12;7;6;5;1.497
2024-12-07 07:00:00;2024/12/07;2024;12;7;7;5;1.732
2024-12-07 08:00:00;2024/12/07;2024;12;7;8;5;3.154
2024-12-07 09:00:00;2024/12/07;2024;12;7;9;5;5.009
2024-12-07 10:00:00;2024/12/07;2024;12;7;10;5;6.413
2024-12-07 11:00:00;2024/12/07;2024;12;7;11;5;6.733
2024-12-07 12:00:00;2024/12/07;2024;12;7;12;5;7.263
2024-12-07 13:00:00;2024/12/07;2024;12;7;13;5;7.305
2024-12-07 14:00:00;2024/12/07;2024;12;7;14;5;7.597
2024-12-07 15:00:00;2024/12/07;2024;12;7;15;5;7.82
2024-12-07 16:00:00;2024/12/07;2024;12;7;16;5;8.076
2024-12-07 17:00:00;2024/12/07;2024;12;7;17;5;8.347
2024-12-07 18:00:00;2024/12/07;2024;12;7;18;5;8.228
2024-12-07 19:00:00;2024/12/07;2024;12;7;19;5;8.149
2024-12-07 20:00:00;2024/12/07;2024;12;7;20;5;7.421
2024-12-07 21:00:00;2024/12/07;2024;12;7;21;5;6.483
2024-12-07 22:00:00;2024/12/07;2024;12;7;22;5;6.486
2024-12-07 23:00:00;2024/12/07;2024;12;7;23;5;5.069
2024-12-08 00:00:00;2024/12/08;2024;12;8;0;6;4.863
2024-12-08 01:00:00;2024/12/08;2024;12;8;1;6;4.374
2024-12-08 02:00:00;2024/12/08;2024;12;8;2;6;4.209
2024-12-08 03:00:00;2024/12/08;2024;12;8;3;6;4.159
2024-12-08 04:00:00;2024/12/08;2024;12;8;4;6;4.057
2024-12-08 05:00:00;2024/12/08;2024;12;8;5;6;4.16
2024-12-08 06:00:00;2024/12/08;2024;12;8;6;6;4.464
2024-12-08 07:00:00;2024/12/08;2024;12;8;7;6;5.396
2024-12-08 08:00:00;2024/12/08;2024;12;8;8;6;5.604
2024-12-08 09:00:00;2024/12/08;2024;12;8;9;6;6.774
2024-12-08 10:00:00;2024/12/08;2024;12;8;10;6;7.387
2024-12-08 11:00:00;2024/12/08;2024;12;8;11;6;7.422
2024-12-08 12:00:00;2024/12/08;2024;12;8;12;6;7.93
2024-12-08 13:00:00;2024/12/08;2024;12;8;13;6;8.416
2024-12-08 14:00:00;2024/12/08;2024;12;8;14;6;9.763
2024-12-08 15:00:00;2024/12/08;2024;12;8;15;6;10.341
2024-12-08 16:00:00;2024/12/08;2024;12;8;16;6;11.708
2024-12-08 17:00:00;2024/12/08;2024;12;8;17;6;16.344
2024-12-08 18:00:00;2024/12/08;2024;12;8;18;6;16.506
2024-12-08 19:00:00;2024/12/08;2024;12;8;19;6;10.031
2024-12-08 20:00:00;2024/12/08;2024;12;8;20;6;7.775
2024-12-08 21:00:00;2024/12/08;2024;12;8;21;6;7.229
2024-12-08 22:00:00;2024/12/08;2024;12;8;22;6;5.689
2024-12-08 23:00:00;2024/12/08;2024;12;8;23;6;3.099
2024-12-09 00:00:00;2024/12/09;2024;12;9;0;0;2.51
2024-12-09 01:00:00;2024/12/09;2024;12;9;1;0;0.803
2024-12-09 02:00:00;2024/12/09;2024;12;9;2;0;0.833
2024-12-09 03:00:00;2024/12/09;2024;12;9;3;0;0.954
2024-12-09 04:00:00;2024/12/09;2024;12;9;4;0;1.259
2024-12-09 05:00:00;2024/12/09;2024;12;9;5;0;4.78
2024-12-09 06:00:00;2024/12/09;2024;12;9;6;0;6.772
2024-12-09 07:00:00;2024/12/09;2024;12;9;7;0;11.318
2024-12-09 08:00:00;2024/12/09;2024;12;9;8;0;20.514
2024-12-09 09:00:00;2024/12/09;2024;12;9;9;0;25.099
2024-12-09 10:00:00;2024/12/09;2024;12;9;10;0;30.119
2024-12-09 11:00:00;2024/12/09;2024;12;9;11;0;23.47
2024-12-09 12:00:00;2024/12/09;2024;12;9;12;0;17.488
2024-12-09 13:00:00;2024/12/09;2024;12;9;13;0;17.2
2024-12-09 14:00:00;2024/12/09;2024;12;9;14;0;5.011
2024-12-09 15:00:00;2024/12/09;2024;12;9;15;0;1.084
2024-12-09 16:00:00;2024/12/09;2024;12;9;16;0;0.707
2024-12-09 17:00:00;2024/12/09;2024;12;9;17;0;0.649
2024-12-09 18:00:00;2024/12/09;2024;12;9;18;0;0.636
2024-12-09 19:00:00;2024/12/09;2024;12;9;19;0;0.561
2024-12-09 20:00:00;2024/12/09;2024;12;9;20;0;0.526
2024-12-09 21:00:00;2024/12/09;2024;12;9;21;0;0.558
2024-12-09 22:00:00;2024/12/09;2024;12;9;22;0;0.543
2024-12-09 23:00:00;2024/12/09;2024;12;9;23;0;0.467
2024-12-10 00:00:00;2024/12/10;2024;12;10;0;1;0.092
2024-12-10 01:00:00;2024/12/10;2024;12;10;1;1;0.0
2024-12-10 02:00:00;2024/12/10;2024;12;10;2;1;0.0
2024-12-10 03:00:00;2024/12/10;2024;12;10;3;1;0.0
2024-12-10 04:00:00;2024/12/10;2024;12;10;4;1;0.001
2024-12-10 05:00:00;2024/12/10;2024;12;10;5;1;0.246
2024-12-10 06:00:00;2024/12/10;2024;12;10;6;1;0.202
2024-12-10 07:00:00;2024/12/10;2024;12;10;7;1;0.459
2024-12-10 08:00:00;2024/12/10;2024;12;10;8;1;0.636
2024-12-10 09:00:00;2024/12/10;2024;12;10;9;1;0.53
2024-12-10 10:00:00;2024/12/10;2024;12;10;10;1;0.523
2024-12-10 11:00:00;2024/12/10;2024;12;10;11;1;0.492
2024-12-10 12:00:00;2024/12/10;2024;12;10;12;1;0.434
2024-12-10 13:00:00;2024/12/10;2024;12;10;13;1;0.449
2024-12-10 14:00:00;2024/12/10;2024;12;10;14;1;0.41
2024-12-10 15:00:00;2024/12/10;2024;12;10;15;1;0.37
2024-12-10 16:00:00;2024/12/10;2024;12;10;16;1;0.326
2024-12-10 17:00:00;2024/12/10;2024;12;10;17;1;0.419
2024-12-10 18:00:00;2024/12/10;2024;12;10;18;1;0.33
2024-12-10 19:00:00;2024/12/10;2024;12;10;19;1;0.269
2024-12-10 20:00:00;2024/12/10;2024;12;10;20;1;0.184
2024-12-10 21:00:00;2024/12/10;2024;12;10;21;1;0.148
2024-12-10 22:00:00;2024/12/10;2024;12;10;22;1;0.138
2024-12-10 23:00:00;2024/12/10;2024;12;10;23;1;0.0
2024-12-11 00:00:00;2024/12/11;2024;12;11;0;2;-0.0099999999999999
2024-12-11 01:00:00;2024/12/11;2024;12;11;1;2;-0.011
2024-12-11 02:00:00;2024/12/11;2024;12;11;2;2;-0.03
2024-12-11 03:00:00;2024/12/11;2024;12;11;3;2;-0.011
2024-12-11 04:00:00;2024/12/11;2024;12;11;4;2;-0.0049999999999999
2024-12-11 05:00:00;2024/12/11;2024;12;11;5;2;0.001
2024-12-11 06:00:00;2024/12/11;2024;12;11;6;2;0.188
2024-12-11 07:00:00;2024/12/11;2024;12;11;7;2;0.394
2024-12-11 08:00:00;2024/12/11;2024;12;11;8;2;0.423
2024-12-11 09:00:00;2024/12/11;2024;12;11;9;2;0.675
2024-12-11 10:00:00;2024/12/11;2024;12;11;10;2;0.63
2024-12-11 11:00:00;2024/12/11;2024;12;11;11;2;0.535
2024-12-11 12:00:00;2024/12/11;2024;12;11;12;2;0.452
2024-12-11 13:00:00;2024/12/11;2024;12;11;13;2;0.375
2024-12-11 14:00:00;2024/12/11;2024;12;11;14;2;0.346
2024-12-11 15:00:00;2024/12/11;2024;12;11;15;2;0.351
2024-12-11 16:00:00;2024/12/11;2024;12;11;16;2;0.314
2024-12-11 17:00:00;2024/12/11;2024;12;11;17;2;0.292
2024-12-11 18:00:00;2024/12/11;2024;12;11;18;2;0.383
2024-12-11 19:00:00;2024/12/11;2024;12;11;19;2;0.382
2024-12-11 20:00:00;2024/12/11;2024;12;11;20;2;0.408
2024-12-11 21:00:00;2024/12/11;2024;12;11;21;2;0.469
2024-12-11 22:00:00;2024/12/11;2024;12;11;22;2;0.452
2024-12-11 23:00:00;2024/12/11;2024;12;11;23;2;0.42
2024-12-12 00:00:00;2024/12/12;2024;12;12;0;3;0.188
2024-12-12 01:00:00;2024/12/12;2024;12;12;1;3;0.023
2024-12-12 02:00:00;2024/12/12;2024;12;12;2;3;0.011
2024-12-12 03:00:00;2024/12/12;2024;12;12;3;3;0.001
2024-12-12 04:00:00;2024/12/12;2024;12;12;4;3;0.006
2024-12-12 05:00:00;2024/12/12;2024;12;12;5;3;0.191
2024-12-12 06:00:00;2024/12/12;2024;12;12;6;3;0.447
2024-12-12 07:00:00;2024/12/12;2024;12;12;7;3;1.096
2024-12-12 08:00:00;2024/12/12;2024;12;12;8;3;0.949
2024-12-12 09:00:00;2024/12/12;2024;12;12;9;3;0.94
2024-12-12 10:00:00;2024/12/12;2024;12;12;10;3;1.254
2024-12-12 11:00:00;2024/12/12;2024;12;12;11;3;1.254
2024-12-12 12:00:00;2024/12/12;2024;12;12;12;3;1.24
2024-12-12 13:00:00;2024/12/12;2024;12;12;13;3;1.255
2024-12-12 14:00:00;2024/12/12;2024;12;12;14;3;1.431
2024-12-12 15:00:00;2024/12/12;2024;12;12;15;3;2.51
2024-12-12 16:00:00;2024/12/12;2024;12;12;16;3;4.408
2024-12-12 17:00:00;2024/12/12;2024;12;12;17;3;5.055
2024-12-12 18:00:00;2024/12/12;2024;12;12;18;3;7.682
2024-12-12 19:00:00;2024/12/12;2024;12;12;19;3;7.865
2024-12-12 20:00:00;2024/12/12;2024;12;12;20;3;5.017
2024-12-12 21:00:00;2024/12/12;2024;12;12;21;3;3.151
2024-12-12 22:00:00;2024/12/12;2024;12;12;22;3;3.067
2024-12-12 23:00:00;2024/12/12;2024;12;12;23;3;5.814
2024-12-13 00:00:00;2024/12/13;2024;12;13;0;4;7.482
2024-12-13 01:00:00;2024/12/13;2024;12;13;1;4;6.713
2024-12-13 02:00:00;2024/12/13;2024;12;13;2;4;6.08
2024-12-13 03:00:00;2024/12/13;2024;12;13;3;4;5.729
2024-12-13 04:00:00;2024/12/13;2024;12;13;4;4;5.961
2024-12-13 05:00:00;2024/12/13;2024;12;13;5;4;12.549
2024-12-13 06:00:00;2024/12/13;2024;12;13;6;4;23.846
2024-12-13 07:00:00;2024/12/13;2024;12;13;7;4;31.13
2024-12-13 08:00:00;2024/12/13;2024;12;13;8;4;37.649
2024-12-13 09:00:00;2024/12/13;2024;12;13;9;4;34.287
2024-12-13 10:00:00;2024/12/13;2024;12;13;10;4;25.953
2024-12-13 11:00:00;2024/12/13;2024;12;13;11;4;25.1
2024-12-13 12:00:00;2024/12/13;2024;12;13;12;4;20.638
2024-12-13 13:00:00;2024/12/13;2024;12;13;13;4;20.51
2024-12-13 14:00:00;2024/12/13;2024;12;13;14;4;20.541
2024-12-13 15:00:00;2024/12/13;2024;12;13;15;4;28.118
2024-12-13 16:00:00;2024/12/13;2024;12;13;16;4;25.104
2024-12-13 17:00:00;2024/12/13;2024;12;13;17;4;15.488
2024-12-13 18:00:00;2024/12/13;2024;12;13;18;4;14.761
2024-12-13 19:00:00;2024/12/13;2024;12;13;19;4;10.58
2024-12-13 20:00:00;2024/12/13;2024;12;13;20;4;8.757
2024-12-13 21:00:00;2024/12/13;2024;12;13;21;4;6.654
2024-12-13 22:00:00;2024/12/13;2024;12;13;22;4;6.333
2024-12-13 23:00:00;2024/12/13;2024;12;13;23;4;3.533
2024-12-14 00:00:00;2024/12/14;2024;12;14;0;5;4.979
2024-12-14 01:00:00;2024/12/14;2024;12;14;1;5;3.874
2024-12-14 02:00:00;2024/12/14;2024;12;14;2;5;3.262
2024-12-14 03:00:00;2024/12/14;2024;12;14;3;5;2.865
2024-12-14 04:00:00;2024/12/14;2024;12;14;4;5;2.43
2024-12-14 05:00:00;2024/12/14;2024;12;14;5;5;2.339
2024-12-14 06:00:00;2024/12/14;2024;12;14;6;5;2.418
2024-12-14 07:00:00;2024/12/14;2024;12;14;7;5;2.884
2024-12-14 08:00:00;2024/12/14;2024;12;14;8;5;2.125
2024-12-14 09:00:00;2024/12/14;2024;12;14;9;5;1.943
2024-12-14 10:00:00;2024/12/14;2024;12;14;10;5;1.436
2024-12-14 11:00:00;2024/12/14;2024;12;14;11;5;1.289
2024-12-14 12:00:00;2024/12/14;2024;12;14;12;5;1.127
2024-12-14 13:00:00;2024/12/14;2024;12;14;13;5;1.091
2024-12-14 14:00:00;2024/12/14;2024;12;14;14;5;1.096
2024-12-14 15:00:00;2024/12/14;2024;12;14;15;5;1.106
2024-12-14 16:00:00;2024/12/14;2024;12;14;16;5;2.748
2024-12-14 17:00:00;2024/12/14;2024;12;14;17;5;1.995
2024-12-14 18:00:00;2024/12/14;2024;12;14;18;5;1.013
2024-12-14 19:00:00;2024/12/14;2024;12;14;19;5;0.86
2024-12-14 20:00:00;2024/12/14;2024;12;14;20;5;0.801
2024-12-14 21:00:00;2024/12/14;2024;12;14;21;5;0.764
2024-12-14 22:00:00;2024/12/14;2024;12;14;22;5;0.727
2024-12-14 23:00:00;2024/12/14;2024;12;14;23;5;0.447
2024-12-15 00:00:00;2024/12/15;2024;12;15;0;6;0.6
2024-12-15 01:00:00;2024/12/15;2024;12;15;1;6;0.767
2024-12-15 02:00:00;2024/12/15;2024;12;15;2;6;0.803
2024-12-15 03:00:00;2024/12/15;2024;12;15;3;6;1.039
2024-12-15 04:00:00;2024/12/15;2024;12;15;4;6;1.104
2024-12-15 05:00:00;2024/12/15;2024;12;15;5;6;1.601
2024-12-15 06:00:00;2024/12/15;2024;12;15;6;6;2.742
2024-12-15 07:00:00;2024/12/15;2024;12;15;7;6;3.383
2024-12-15 08:00:00;2024/12/15;2024;12;15;8;6;4.005
2024-12-15 09:00:00;2024/12/15;2024;12;15;9;6;4.611
2024-12-15 10:00:00;2024/12/15;2024;12;15;10;6;6.658
2024-12-15 11:00:00;2024/12/15;2024;12;15;11;6;8.941
2024-12-15 12:00:00;2024/12/15;2024;12;15;12;6;10.287
2024-12-15 13:00:00;2024/12/15;2024;12;15;13;6;9.46
2024-12-15 14:00:00;2024/12/15;2024;12;15;14;6;9.177
2024-12-15 15:00:00;2024/12/15;2024;12;15;15;6;8.355
2024-12-15 16:00:00;2024/12/15;2024;12;15;16;6;4.478
2024-12-15 17:00:00;2024/12/15;2024;12;15;17;6;3.819
2024-12-15 18:00:00;2024/12/15;2024;12;15;18;6;3.263
2024-12-15 19:00:00;2024/12/15;2024;12;15;19;6;0.817
2024-12-15 20:00:00;2024/12/15;2024;12;15;20;6;0.74
2024-12-15 21:00:00;2024/12/15;2024;12;15;21;6;0.737
2024-12-15 22:00:00;2024/12/15;2024;12;15;22;6;0.668
2024-12-15 23:00:00;2024/12/15;2024;12;15;23;6;0.287
2024-12-16 00:00:00;2024/12/16;2024;12;16;0;0;-0.001
2024-12-16 01:00:00;2024/12/16;2024;12;16;1;0;0.0
2024-12-16 02:00:00;2024/12/16;2024;12;16;2;0;-0.0049999999999999
2024-12-16 03:00:00;2024/12/16;2024;12;16;3;0;-0.003
2024-12-16 04:00:00;2024/12/16;2024;12;16;4;0;-0.004
2024-12-16 05:00:00;2024/12/16;2024;12;16;5;0;0.274
2024-12-16 06:00:00;2024/12/16;2024;12;16;6;0;0.9
2024-12-16 07:00:00;2024/12/16;2024;12;16;7;0;3.716
2024-12-16 08:00:00;2024/12/16;2024;12;16;8;0;6.783
2024-12-16 09:00:00;2024/12/16;2024;12;16;9;0;5.857
2024-12-16 10:00:00;2024/12/16;2024;12;16;10;0;4.982
2024-12-16 11:00:00;2024/12/16;2024;12;16;11;0;7.209
2024-12-16 12:00:00;2024/12/16;2024;12;16;12;0;6.909
2024-12-16 13:00:00;2024/12/16;2024;12;16;13;0;6.679
2024-12-16 14:00:00;2024/12/16;2024;12;16;14;0;7.526
2024-12-16 15:00:00;2024/12/16;2024;12;16;15;0;9.134
2024-12-16 16:00:00;2024/12/16;2024;12;16;16;0;8.658
2024-12-16 17:00:00;2024/12/16;2024;12;16;17;0;7.906
2024-12-16 18:00:00;2024/12/16;2024;12;16;18;0;7.471
2024-12-16 19:00:00;2024/12/16;2024;12;16;19;0;7.014
2024-12-16 20:00:00;2024/12/16;2024;12;16;20;0;4.908
2024-12-16 21:00:00;2024/12/16;2024;12;16;21;0;3.122
2024-12-16 22:00:00;2024/12/16;2024;12;16;22;0;1.059
2024-12-16 23:00:00;2024/12/16;2024;12;16;23;0;0.656
2024-12-17 00:00:00;2024/12/17;2024;12;17;0;1;0.569
2024-12-17 01:00:00;2024/12/17;2024;12;17;1;1;0.392
2024-12-17 02:00:00;2024/12/17;2024;12;17;2;1;0.397
2024-12-17 03:00:00;2024/12/17;2024;12;17;3;1;0.477
2024-12-17 04:00:00;2024/12/17;2024;12;17;4;1;0.584
2024-12-17 05:00:00;2024/12/17;2024;12;17;5;1;4.005
2024-12-17 06:00:00;2024/12/17;2024;12;17;6;1;8.535
2024-12-17 07:00:00;2024/12/17;2024;12;17;7;1;11.205
2024-12-17 08:00:00;2024/12/17;2024;12;17;8;1;13.464
2024-12-17 09:00:00;2024/12/17;2024;12;17;9;1;14.405
2024-12-17 10:00:00;2024/12/17;2024;12;17;10;1;13.18
2024-12-17 11:00:00;2024/12/17;2024;12;17;11;1;12.55
2024-12-17 12:00:00;2024/12/17;2024;12;17;12;1;16.627
2024-12-17 13:00:00;2024/12/17;2024;12;17;13;1;16.984
2024-12-17 14:00:00;2024/12/17;2024;12;17;14;1;23.217
2024-12-17 15:00:00;2024/12/17;2024;12;17;15;1;25.355
2024-12-17 16:00:00;2024/12/17;2024;12;17;16;1;23.839
2024-12-17 17:00:00;2024/12/17;2024;12;17;17;1;23.216
2024-12-17 18:00:00;2024/12/17;2024;12;17;18;1;25.53
2024-12-17 19:00:00;2024/12/17;2024;12;17;19;1;23.883
2024-12-17 20:00:00;2024/12/17;2024;12;17;20;1;13.308
2024-12-17 21:00:00;2024/12/17;2024;12;17;21;1;13.185
2024-12-17 22:00:00;2024/12/17;2024;12;17;22;1;10.179
2024-12-17 23:00:00;2024/12/17;2024;12;17;23;1;8.381
2024-12-18 00:00:00;2024/12/18;2024;12;18;0;2;9.51
2024-12-18 01:00:00;2024/12/18;2024;12;18;1;2;8.495
2024-12-18 02:00:00;2024/12/18;2024;12;18;2;2;8.696
2024-12-18 03:00:00;2024/12/18;2024;12;18;3;2;9.79
2024-12-18 04:00:00;2024/12/18;2024;12;18;4;2;11.383
2024-12-18 05:00:00;2024/12/18;2024;12;18;5;2;28.865
2024-12-18 06:00:00;2024/12/18;2024;12;18;6;2;43.285
2024-12-18 07:00:00;2024/12/18;2024;12;18;7;2;61.992
2024-12-18 08:00:00;2024/12/18;2024;12;18;8;2;58.437
2024-12-18 09:00:00;2024/12/18;2024;12;18;9;2;36.392
2024-12-18 10:00:00;2024/12/18;2024;12;18;10;2;31.369
2024-12-18 11:00:00;2024/12/18;2024;12;18;11;2;25.1
2024-12-18 12:00:00;2024/12/18;2024;12;18;12;2;20.312
2024-12-18 13:00:00;2024/12/18;2024;12;18;13;2;13.401
2024-12-18 14:00:00;2024/12/18;2024;12;18;14;2;11.887
2024-12-18 15:00:00;2024/12/18;2024;12;18;15;2;8.383
2024-12-18 16:00:00;2024/12/18;2024;12;18;16;2;5.862
2024-12-18 17:00:00;2024/12/18;2024;12;18;17;2;3.702
2024-12-18 18:00:00;2024/12/18;2024;12;18;18;2;3.499
2024-12-18 19:00:00;2024/12/18;2024;12;18;19;2;2.381
